ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0A67;SOCIOLOGO DIRIG. CON ALTRI INCAR.PROF.LI
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0S01;ANALISTI DIRIG. CON INCARICO DI STRUTTURA SEMPLICE
2023;SSNA;NS;DIRIGENTI PROFESSIONALI, TECNICI E AMMINISTRATIVI;DT;DIR. RUOLO TECNICO;TD0S70;STATISTICO DIRIG. CON INCARICO DI STRUTTURA SEMPLICE
2023;RETN;NF;DIRIGENTI;DI;DIRIGENTI;0D0100;QUALIFICA DIRIGENZIALE TEMPO INDET.
2023;RETN;NF;DIRIGENTI;DI;DIRIGENTI;0D0104;SEGRETARIO GENERALE CCIAA
2023;RETN;NF;DIRIGENTI;DI;DIRIGENTI;0D0099;QUALIFICA DIRIGENZIALE TEMPO DETER.
2023;RESA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;050000;LIV. RETR. D3
2023;RESA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D6000;LIV. RETR. D6
2023;RESA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;051000;LIV. RETR. D4
2023;RESA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D7000;LIV. RETR. D7
2023;RESA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;048000;LIV. RETR. D1
2023;RESA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;052000;LIV. RETR. D5
2023;RESA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;049000;LIV. RETR. D2
2023;REVA;NF;DIRIGENTI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0103;SEGRETARIO II FASCIA
2023;REVA;NF;DIRIGENTI;FP;SEGRETARI COMUNALI E PROVINCIALI;0D0102;SEGRETARIO I FASCIA
2023;REFR;AP;ALTRO PERSONALE;RP;RESTANTE PERSONALE;000096;COLLABORATORE A TEMPO DETERMINATO
2023;REFR;AP;ALTRO PERSONALE;DF;DIRIGENTI E ALTE SPECIALIZ. FUORI DOTAZIONE ORG.;0D0098;DIRIGENTE FUORI D.O.
2023;REFR;AP;ALTRO PERSONALE;DF;DIRIGENTI E ALTE SPECIALIZ. FUORI DOTAZIONE ORG.;0D0095;ALTE SPECIALIZZ. FUORI D.O.
2023;REFR;NF;DIRIGENTI;DI;DIRIGENTI;0D0099;QUALIFICA DIRIGENZIALE TEMPO DETER.
2023;REFR;NF;DIRIGENTI;DI;DIRIGENTI;0D0100;QUALIFICA DIRIGENZIALE TEMPO INDET.
2023;REFR;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2023;REFR;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0097;DIRETTORE  GENERALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;012119;ASSISTENTE TECNICO
2023;SCLA;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;012125;CUOCO/INFERMIERE/GUARDAROBIERE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;012117;ASSISTENTE AMMINISTRATIVO
2023;SCLA;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;011121;COLLABORATORE SCOLASTICO
2023;SCLA;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;098701;COLLABORATORE SCOLASTICO DEI SERVIZI/ADDETTO AZIENDE AGRARIE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SA;PERSONALE A.T.A. A TEMPO INDETERMINATO;013159;DIR. SERV. GEN. ED AMM.
2023;SCLA;CO;PERSONALE DEL COMPARTO;IS;DOCENTI DI SOSTEGNO A T. INDETERMINATO;014714;DOC. DIPL. SOST. SCUOLA INFANZIA
2023;SCLA;CO;PERSONALE DEL COMPARTO;IS;DOCENTI DI SOSTEGNO A T. INDETERMINATO;016638;DOC. LAUR. SOST. SCUOLA MEDIA
2023;SCLA;CO;PERSONALE DEL COMPARTO;IS;DOCENTI DI SOSTEGNO A T. INDETERMINATO;016630;DOC. LAUR. SOST. IST.SEC. II GRADO
2023;SCLA;CO;PERSONALE DEL COMPARTO;IS;DOCENTI DI SOSTEGNO A T. INDETERMINATO;014656;DOC. DIPL. SOST. IST. SEC. II GRADO
2023;SCLA;CO;PERSONALE DEL COMPARTO;IS;DOCENTI DI SOSTEGNO A T. INDETERMINATO;014634;DOC. DIPL. SOST. SCUOLA PRIMARIA
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;014156;DOC. SCUOLA INFANZIA TEMPO DETERM. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;014144;DOC. DIPL. ISTIT. II GRADO TEMPO DETERM. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;014152;DOC. SC.PRIMARIA E EQUIP. TEMPO DETERM. ANNUA
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;016136;DOC. SCUOLA MEDIA ED EQUIP. TEMPO DETERM. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;016134;DOC. LAUR. IST. SEC. II GRADO TEMPO DETERM. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;014647;PERS. EDUCAT. T. DET. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;016806;DOC.RELIG. SCUOLA MEDIA T.D. CON CONTRATTO ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;016802;DOC.RELIG. SCUOLA SECOND. T. D. CON CONTR. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SN;INSEGNANTI A T.D. CON CONTRATTO ANNUALE;014803;DOC.RELIG. SCUOLA PRIM. INFAN.T.D. CON CONTR. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;014153;DOC. SC. PRIMARIA E EQUIP. TEMPO DETERM. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;014157;DOC. SCUOLA INFANZIA TEMPO DETERM. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;016137;DOC. SCUOLA MEDIA ED EQUIP. TEMPO DETERM. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;016807;DOC.RELIG. SCUOLA MEDIA T.D. CON CONTRATTO NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;014145;DOC. DIPL. ISTIT. II GRADO TEMPO DETERM. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;014648;PERS. EDUCAT. T. DET. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;014805;DOC.RELIG. SCUOLA PRIM. INFAN T. D. CONTR. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;016133;DOC. LAUR. IST. SEC. II GRADO T. DETERM. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SL;INSEGNANTI A T.D. CON CONTRATTO NON ANNUALE;016804;DOC.RELIG. SCUOLA SECOND. T. D.CON CONTR. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SB;PERSONALE A.T.A. T. D. CON CONTRATTO ANNUALE;098708;COLL.RE SCOL. DEI SERV. /ADDETTO AZ. AGR. TEMPO DET. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SB;PERSONALE A.T.A. T. D. CON CONTRATTO ANNUALE;013650;COORDIN. AMM.VO T. DET. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SB;PERSONALE A.T.A. T. D. CON CONTRATTO ANNUALE;012126;CUOCO/INFERMIERE/GUARDAROBIERE TEMPO DETERM. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SB;PERSONALE A.T.A. T. D. CON CONTRATTO ANNUALE;011124;COLLABOR. SCOLASTICO TEMPO DET. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SB;PERSONALE A.T.A. T. D. CON CONTRATTO ANNUALE;012120;ASSISTENTE TECN. TEMPO DET. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SB;PERSONALE A.T.A. T. D. CON CONTRATTO ANNUALE;012118;ASSISTENTE AMM.VO TEMPO DET. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SO;PERSONALE ATA T.D. CON CONTR. NON ANNUALE;011617;COLLAB. SCOLAST. T. DETER. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SO;PERSONALE ATA T.D. CON CONTR. NON ANNUALE;098712;COLL.RE SCOL. DEI SERV. /ADDETTO AZ. AGR. TEMPO DET. NON ANN
2023;SCLA;CO;PERSONALE DEL COMPARTO;SO;PERSONALE ATA T.D. CON CONTR. NON ANNUALE;012613;ASSIST.AMM.VO TEMPO DET. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SO;PERSONALE ATA T.D. CON CONTR. NON ANNUALE;012621;CUOCO/INFERMIERE/GUARDAROBIERE T. DETER. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;SO;PERSONALE ATA T.D. CON CONTR. NON ANNUALE;012615;ASSIST.TECN. T. DETERM. NON ANNUALE
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;037000;POSIZIONE ECONOMICA B5
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;036000;POSIZIONE ECONOMICA B4
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;032000;POSIZIONE ECONOMICA B2
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;034000;POSIZIONE ECONOMICA B3
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;038000;POSIZIONE ECONOMICA B6
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;030000;POSIZIONE ECONOMICA B1
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CB;CATEGORIA B;0B7000;POSIZIONE ECONOMICA B7
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;045000;POSIZIONE ECONOMICA C4
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;042000;POSIZIONE ECONOMICA C2
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;043000;POSIZIONE ECONOMICA C3
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;040000;POSIZIONE ECONOMICA C1
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;046000;POSIZIONE ECONOMICA C5
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C7000;POSIZIONE ECONOMICA C7
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;0C8000;POSIZIONE ECONOMICA C8
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CC;CATEGORIA C;097000;POSIZIONE ECONOMICA C6
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;048000;POSIZIONE ECONOMICA D1
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;052000;POSIZIONE ECONOMICA D5
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D8000;POSIZIONE ECONOMICA D8
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D6000;POSIZIONE ECONOMICA D6
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;0D7000;POSIZIONE ECONOMICA D7
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;051000;POSIZIONE ECONOMICA D4
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;050000;POSIZIONE ECONOMICA D3
2023;UNIV;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;049000;POSIZIONE ECONOMICA D2
2023;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016224;MARESCIALLO CAPO
2023;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016MC0;MARESCIALLO CAPO CON 10 ANNI
2023;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017938;PRIMO LUOGOTENENTE
2023;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017556;PRIMO MARESCIALLO
2023;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015238;MARESCIALLO ORDINARIO
2023;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017834;PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2023;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017830;LUOGOTENENTE
2023;EEII;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014324;MARESCIALLO
2023;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015AT4;SERGENTE MAGGIORE AIUTANTE CON 4 ANNI NEL GRADO
2023;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015943;SERGENTE MAGGIORE CAPO CON 4 ANNI NEL GRADO
2023;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015293;SERGENTE MAGGIORE AIUTANTE
2023;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014325;SERGENTE MAGGIORE
2023;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014308;SERGENTE
2023;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015326;SERGENTE MAGGIORE CAPO
2023;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015347;CAPO DI II CLASSE
2023;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017556;PRIMO MARESCIALLO
2023;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014333;CAPO DI III CLASSE
2023;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017938;PRIMO LUOGOTENENTE
2023;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016332;CAPO DI I CLASSE
2023;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017830;LUOGOTENENTE
2023;CPOR;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016C10;CAPO DI I CLASSE CON 10 ANNI
2023;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014349;SECONDO CAPO
2023;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015293;SECONDO CAPO AIUTANTE
2023;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014308;SERGENTE
2023;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;013960;SECONDO CAPO SCELTO CON 4 ANNI NEL GRADO
2023;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015350;SECONDO CAPO SCELTO
2023;CPOR;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018338;SOTTOTENENTE DI VASCELLO
2023;CPOR;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018958;TENENTE DI VASCELLO + 10 ANNI
2023;CPOR;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017335;GUARDIAMARINA
2023;CPOR;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018354;TENENTE DI VASCELLO
2023;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017830;LUOGOTENENTE
2023;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014333;CAPO DI III CLASSE
2023;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017938;PRIMO LUOGOTENENTE
2023;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016C10;CAPO DI I CLASSE CON 10 ANNI
2023;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015347;CAPO DI II CLASSE
2023;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017834;PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2023;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016332;CAPO DI I CLASSE
2023;MMAA;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017556;PRIMO MARESCIALLO
2023;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015960;SECONDO CAPO SCELTO CON 4 ANNI NEL GRADO
2023;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015350;SECONDO CAPO SCELTO
2023;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015293;SECONDO CAPO AIUTANTE
2023;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015AT4;SECONDO CAPO AIUTANTE CON 4 ANNI NEL GRADO
2023;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014349;SECONDO CAPO
2023;MMAA;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014308;SERGENTE
2023;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0388;MAGISTRATO CORTE DI CASS. CON F. SUP.
2023;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0390;MAGISTRATO DI TRIBUNALE
2023;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0389;MAGISTRATO CORTE DI CASSAZIONE
2023;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0387;"MAGISTRATO CORTE D'APPELLO"
2023;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0391;"MAGISTRATO DI TRIBUNALE CON PIU' 3 ANNI"
2023;UNIV;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2023;UNIV;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0080;DIRIGENTE II FASCIA A TEMPO DETERM.
2023;UNIV;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2023;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0173;PROFESSORE ORDINARIO TEMPO PIENO (I FASCIA)REG. PREVIGENTE
2023;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0AD2;PROFESSORE ASSOCIATO TEMPO DEF. (II FASCIA) L. 240/2010
2023;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0AP2;PROFESSORE ASSOCIATO TEMPO PIENO (II FASCIA) L. 240/2010
2023;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0168;PROFESSORE ASSOCIATO TEMPO DEF (II FASCIA) REGIME PREVIGENTE
2023;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0169;PROFESSORE ASSOCIATO TEMPO PIENO (II FASCIA) REG.PREVIGENTE
2023;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0PO1;PROFESSORE ORDINARIO TEMPO PIENO (I FASCIA)  L. 240/2010
2023;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0172;PROFESSORE ORDINARIO TEMPO DEF. (I FASCIA) REGIME PREVIGENTE
2023;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0DO1;PROFESSORE ORDINARIO TEMPO DEF. (I FASCIA)  L. 240/2010
2023;PRUN;PF;PROFESSORI E RICERCATORI;RI;RICERCATORI;0D0RTP;RICERCATORE T.PIENO T.D. L. 240/10 ART. 24, C. 3, LETT.B
2023;PRUN;PF;PROFESSORI E RICERCATORI;RI;RICERCATORI;0D0RTD;RICERCATORE T.DEF, T.D. L.240/10 ART.24, C.3, LETT. B
2023;PRUN;PF;PROFESSORI E RICERCATORI;RI;RICERCATORI;0D0177;RICERCATORE TEMPO PIENO (RUOLO AD ESAURIMENTO)
2023;PRUN;PF;PROFESSORI E RICERCATORI;RI;RICERCATORI;0D0176;RICERCATORE TEMPO  DEF (RUOLO AD ESAURIMENTO)
2023;UNIV;AP;ALTRO PERSONALE;AL;AREA DI COLLABORAZIONE;000676;COLLABORATORE ED ESPERTO LINGUISTICO (CEL)
2023;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017938;PRIMO LUOGOTENENTE
2023;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017830;LUOGOTENENTE
2023;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014307;MARESCIALLO DI III CLASSE
2023;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016305;MARESCIALLO DI I CLASSE
2023;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015306;MARESCIALLO DI II CLASSE
2023;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017834;PRIMO MARESCIALLO CON 8 ANNI NEL GRADO
2023;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017MC0;MARESCIALLO DI I CLASSE CON 10 ANNI
2023;AAMM;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017556;PRIMO MARESCIALLO
2023;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015293;SERGENTE MAGGIORE AIUTANTE
2023;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014308;SERGENTE
2023;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015943;SERGENTE MAGGIORE CAPO CON 4 ANNI NEL GRADO
2023;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015326;SERGENTE MAGGIORE CAPO
2023;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014325;SERGENTE MAGGIORE
2023;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015AT4;SERGENTE MAGGIORE AIUTANTE CON 4 ANNI NEL GRADO
2023;REVA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;047IS3;POSIZIONE ECONOMICA D  ISPETTORE ANTINCENDI DIRETTORE-VVFF
2023;REVA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;047IS2;POSIZIONE ECONOMICA D  ISPETTORE ANTINCENDI  VVFF
2023;REVA;ND;PERSONALE NON DIRIGENTE;CD;CATEGORIA D;047000;POSIZIONE ECONOMICA D
2023;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;014635;DOC. DIPL. SOST. SCUOLA PRIMAR. T. DETER. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;014657;DOC. DIPL. SOST.IST. SEC. II GRADO T. DET. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;016639;DOC. LAUR. SOST. SCUOLA MEDIA T.DETER. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;014643;DOC. DIPL.SOST. SC. INFANZIA T. DET. ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;016631;DOC. LAUR. SOST. IST.SEC. II GRADO T. DETER.ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;016640;DOC. LAUR. SOST. SCUOLA MEDIA T.DETER. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;016632;DOC. LAUR. SOST. IST. SEC. II GRADO T. DETER. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;014644;DOC.DIPL.SOST.SC. INFANZIA T.DET. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;014658;DOC. DIPL. SOST.IST. SEC. II GRADO T. DET. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;014636;DOC. DIPL. SOST SCUOLA PRIMAR. T. DETER. NON ANNUALE
2023;SCLA;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014154;DOC. SC.PRIMARIA ED EQUIP.
2023;SCLA;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014143;DOC. DIPL. ISTIT. II GRADO
